Anno;Codice Azienda;Tipo Azienda;Codice struttura;Subcodice;Denominazione Struttura/Stabilimento;Indirizzo;Codice tipo struttura;Descrizione tipo struttura;Codice disciplina;Descrizione disciplina;Tipo di Disciplina;N Reparti;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto;address_MI;CAP;MUNICIPIO;ID_NIL;NIL;LONG_X_4326;LAT_Y_4326;Location
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;40;PSICHIATRIA;ACUTI;1;18;0;2;0;20;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;43;UROLOGIA;ACUTI;1;20;0;1;1;22;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;49;TERAPIA INTENSIVA;ACUTI;2;24;0;1;0;25;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;50;UNITA` CORONARICA;ACUTI;1;7;0;0;0;7;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;51;ASTANTERIA;ACUTI;1;4;0;0;0;4;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;52;DERMATOLOGIA;ACUTI;1;10;0;2;0;12;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;58;GASTROENTEROLOGIA;ACUTI;2;22;0;2;0;24;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;62;NEONATOLOGIA;ACUTI;1;52;0;1;0;53;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;67;PENSIONANTI;ACUTI;1;0;60;0;0;60;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;68;PNEUMOLOGIA;ACUTI;1;20;0;0;0;20;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2013;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;73;TERAPIA INTENSIVA NEONATALE;ACUTI;1;23;0;0;0;23;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;8;CARDIOLOGIA;ACUTI;1;13;0;1;0;14;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;9;CHIRURGIA GENERALE;ACUTI;3;99;0;6;5;110;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;10;CHIRURGIA MAXILLO FACCIALE;ACUTI;1;10;0;0;2;12;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;11;CHIRURGIA PEDIATRICA;ACUTI;1;17;0;0;3;20;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;13;CHIRURGIA TORACICA;ACUTI;1;12;0;1;1;14;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;14;CHIRURGIA VASCOLARE;ACUTI;1;20;0;0;1;21;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;18;EMATOLOGIA;ACUTI;1;23;0;4;0;27;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;0;0;2;0;2;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;21;GERIATRIA;ACUTI;1;13;0;2;0;15;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;25;MEDICINA DEL LAVORO;ACUTI;2;4;0;2;0;6;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;26;MEDICINA GENERALE;ACUTI;5;128;0;7;0;135;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;29;NEFROLOGIA;ACUTI;2;24;0;2;0;26;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;30;NEUROCHIRURGIA;ACUTI;1;30;0;1;1;32;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;32;NEUROLOGIA;ACUTI;1;28;0;2;0;30;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;34;OCULISTICA;ACUTI;1;6;0;0;4;10;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;35;ODONTOIATRIA E STOMATOLOGIA;ACUTI;1;4;0;0;2;6;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;37;OSTETRICIA E GINECOLOGIA;ACUTI;2;130;0;0;26;156;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;38;OTORINOLARINGOIATRIA;ACUTI;1;15;0;0;1;16;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;39;PEDIATRIA;ACUTI;4;50;0;4;0;54;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;40;PSICHIATRIA;ACUTI;1;18;0;2;0;20;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;43;UROLOGIA;ACUTI;1;20;0;1;1;22;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;49;TERAPIA INTENSIVA;ACUTI;2;24;0;1;0;25;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;50;UNITA` CORONARICA;ACUTI;1;7;0;0;0;7;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;51;ASTANTERIA;ACUTI;1;4;0;0;0;4;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;52;DERMATOLOGIA;ACUTI;1;10;0;2;0;12;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;58;GASTROENTEROLOGIA;ACUTI;2;22;0;2;0;24;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;62;NEONATOLOGIA;ACUTI;1;52;0;1;0;53;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;67;PENSIONANTI;ACUTI;1;0;60;0;0;60;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;68;PNEUMOLOGIA;ACUTI;1;20;0;0;0;20;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2014;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;73;TERAPIA INTENSIVA NEONATALE;ACUTI;1;23;0;0;0;23;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;8;CARDIOLOGIA;ACUTI;1;13;0;1;0;14;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;9;CHIRURGIA GENERALE;ACUTI;3;99;0;6;5;110;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;10;CHIRURGIA MAXILLO FACCIALE;ACUTI;1;10;0;0;2;12;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;11;CHIRURGIA PEDIATRICA;ACUTI;1;17;0;0;3;20;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;13;CHIRURGIA TORACICA;ACUTI;1;12;0;1;1;14;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;14;CHIRURGIA VASCOLARE;ACUTI;1;20;0;0;1;21;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;18;EMATOLOGIA;ACUTI;1;23;0;4;0;27;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;0;0;2;0;2;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;21;GERIATRIA;ACUTI;1;13;0;2;0;15;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;25;MEDICINA DEL LAVORO;ACUTI;2;4;0;2;0;6;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;26;MEDICINA GENERALE;ACUTI;5;128;0;7;0;135;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;29;NEFROLOGIA;ACUTI;2;24;0;2;0;26;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;30;NEUROCHIRURGIA;ACUTI;1;30;0;1;1;32;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;32;NEUROLOGIA;ACUTI;1;28;0;2;0;30;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;34;OCULISTICA;ACUTI;1;6;0;0;4;10;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;35;ODONTOIATRIA E STOMATOLOGIA;ACUTI;1;4;0;0;2;6;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;37;OSTETRICIA E GINECOLOGIA;ACUTI;2;130;0;0;26;156;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;38;OTORINOLARINGOIATRIA;ACUTI;1;15;0;0;1;16;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;39;PEDIATRIA;ACUTI;4;50;0;4;0;54;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;40;PSICHIATRIA;ACUTI;1;18;0;2;0;20;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;43;UROLOGIA;ACUTI;1;20;0;1;1;22;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;49;TERAPIA INTENSIVA;ACUTI;2;24;0;1;0;25;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;50;UNITA` CORONARICA;ACUTI;1;7;0;0;0;7;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;51;ASTANTERIA;ACUTI;1;4;0;0;0;4;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;52;DERMATOLOGIA;ACUTI;1;10;0;2;0;12;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;58;GASTROENTEROLOGIA;ACUTI;2;22;0;2;0;24;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;62;NEONATOLOGIA;ACUTI;1;52;0;1;0;53;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;67;PENSIONANTI;ACUTI;1;0;60;0;0;60;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;68;PNEUMOLOGIA;ACUTI;1;20;0;0;0;20;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2015;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;73;TERAPIA INTENSIVA NEONATALE;ACUTI;1;23;0;0;0;23;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2016;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;8;CARDIOLOGIA;ACUTI;1;13;0;1;0;14;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2016;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;9;CHIRURGIA GENERALE;ACUTI;3;99;0;6;5;110;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2016;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;10;CHIRURGIA MAXILLO FACCIALE;ACUTI;1;10;0;0;2;12;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2016;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;11;CHIRURGIA PEDIATRICA;ACUTI;1;17;0;0;3;20;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2016;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;13;CHIRURGIA TORACICA;ACUTI;1;12;0;1;1;14;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2016;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;14;CHIRURGIA VASCOLARE;ACUTI;1;18;0;0;1;19;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2016;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;18;EMATOLOGIA;ACUTI;1;23;0;4;0;27;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2016;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;0;0;2;0;2;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
2016;925;2;30925;;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28;3.3;IRCCS fondazione;21;GERIATRIA;ACUTI;1;13;0;2;0;15;Via FRANCESCO SFORZA 28;20122;1;1;DUOMO;9.195911999999993;45.460386;(45.460386, 9.195911999999993)
